military_reserve_force;Military Reserve Force;;;;;;;;;;X
military_reserve_force_desc;Military reserve forces are organizations whose members simultaneously hold civilian and military occupations, whose main purpose is to be readily available to fight if there is a need for manpower in the regular military. This reduces military expenses during peacetime, and hastens readiness during wartime.;;;;;;;;;;X
special_operations_forces;Special Operations Forces;;;;;;;;;;X
special_operations_forces_desc;Special operations forces are military units trained to conduct special operations, often with selected personnel and unconventional tactics, techniques, and equipment. Special operations range from airborne and naval operations, direct action, and unconventional warfare, to counter-terrorism, hostage rescue, and intelligence operations.;;;;;;;;;;X
modern_national_service;Modern National Service;;;;;;;;;;X
modern_national_service_desc;National service is a system of either compulsory or voluntary government service, usually military service, although often there are non-military alternatives (e.g. in government staffing or healthcare facilities). Modern national service implementations ensure a robust recruitment body, and thus leads to better military readiness.;;;;;;;;;;X
active_reserves;Active Reserves;;;;;;;;;;X
active_reserves_desc;Traditionally, military reserve forces have very limited engagement in active operations and operate part-time unless there is an all-out war. By keeping a portion of reserve forces into "active reserves", and increasing their readiness levels to army standards, there is an overall increase in readiness of military formations.;;;;;;;;;;X
total_force_policy;Total Force Policy;;;;;;;;;;X
total_force_policy_desc;Total Force policies involve combining active duty, reserve, and national guard forces into a cohesive, mutually-reinforcing force. This allows for swift and complete use of active and reserve components in military operations.;;;;;;;;;;X
sealift_ship_tech;Sealift Ships;;;;;;;;;;X
sealift_ship_tech_desc;Sealift ships are military vessels used for logistical transport of troops, cargo and/or fuel across the seas, either to friendly ports or for amphibious assaults.;;;;;;;;;;X
corvette_tech;Corvettes;;;;;;;;;;X
corvette_tech_desc;Corvettes are small warships, usually between 500 and 2,000 tons. They are fast and lightly armed, usually reserved for littoral patrol duties, commercial traffic regulation, and drug interdiction.;;;;;;;;;;X
frigate_tech;Frigates;;;;;;;;;;X
frigate_tech_desc;Frigates are medium-sized warships, usually between 2,000 and 6,000 tons of displacement. They are the workhorse of many navies, being relatively fast, flexible, and equipped with anti-air and anti-submarine capabilities, and provide important support for coastal defence.;;;;;;;;;;X
destroyer_tech;Destroyers;;;;;;;;;;X
destroyer_tech_desc;Destroyers are medium-sized warships, usually between 6,000 and 14,000 tons of displacement. They are designed to have greater operational range and firepower than the smaller frigates and cruisers. They are well-suited for anti-submarine efforts and are often used as escorts for the much-larger cruisers and aircraft carriers.;;;;;;;;;;X
cruiser_tech;Cruisers;;;;;;;;;;X
cruiser_tech_desc;Cruisers are the heaviest and strongest surface warships, after aircraft carriers. They are often above 10,000 tons and are tasked with providing heavy firepower, often armed with heavy anti-air and cruise missiles.;;;;;;;;;;X
attack_sub_tech;Attack Submarines;;;;;;;;;;X
attack_sub_tech_desc;Attack Submarines, also known as Hunter-Killer submarines, are submersible vessels specifically designed for the purpose of attacking other submarines and surface vessels. They are highly sought-after for major navies due to their stealth and reconnaisance capabilities, but their heavy price tag makes them unaffordable for most navies.;;;;;;;;;;X
carrier_tech;Aircraft Carriers;;;;;;;;;;X
carrier_tech_desc;Aircraft carriers are the largest surface ships launched by navies, usually exceeding 20,000 tons of displacement. They serve as mobile airbases, equipped with a flight deck and facilities to carry, launch, and recover aircraft. Due to their size and capability to project power they are often the capital ships of their navies.;;;;;;;;;;X
supercarrier_tech;Supercarriers;;;;;;;;;;X
supercarrier_tech_desc;Supercarriers are carriers exceeding 65,000 tons of displacement. Their size allows for a significant increase in combat capabilities and allows a nation to effectively project power across the oceans.;;;;;;;;;;X
hypercarrier_tech;Hypercarriers;;;;;;;;;;X
hypercarrier_tech_desc;Hypercarriers are carriers exceeding 200,000 tons of displacement, making them the largest military vessels. Their size allows them to carry enough aircraft to rival the airforce of entire nations, and are the "crown of the jewel" for the few select navies that can afford them.;;;;;;;;;;X
naval_pesa;Naval PESA;;;;;;;;;;X
naval_pesa_desc;Passive electronically scanned arrays (PESA), or passive phased arrays, are phased-array antennas that can electronically steer the beam of radio waves in different directions, allowing for quicker sweeps of the target space, increasing target acquisition speed and reducing the bulk and mechanical complexity of radars and emitters.;;;;;;;;;;X
naval_aesa;Naval AESA;;;;;;;;;;X
naval_aesa_desc;Active electronically scanned arrays (AESA) are phased-array antennas that can electronically steer the beam of radio waves in different directions. Unlike passive electronically scanned arrays (PESAs), each antenna element has its own solid-state transmit-receive module, allowing for multiple beams and multiple frequencies at once, making target acquisition easier and jamming harder.;;;;;;;;;;X
modern_naval_optics;Modern Naval Optics;;;;;;;;;;X
modern_naval_optics_desc;Modern fire control systems are increasingly reliant in visible and infrared optics for target detection and acquisition, using automated systems to analyze and acquire targets before presenting the information to other systems and human operators, increasing accuracy and response time to threats.;;;;;;;;;;X
integrated_hull_sensors;Integrated Hull Sensors;;;;;;;;;;X
integrated_hull_sensors_desc;Integrated hull sensors are sensors embedded into the hulls of ships and naval vessels, allowing for greater redundancy, coverage, and reliability than dedicated sensors. While their resolution is not as good as traditional dedicated sensors, the increased information relied to our forces allows for much greater battlefield awareness.;;;;;;;;;;X
sounding_rockets;Sounding Rockets;;;;;;;;;;X
sounding_rockets_desc;Sounding or research rockets are instrument-carrying rockets designed to take measurements and perform scientific experiments during sub-orbital flight. These provide valuable atmospheric, exospheric and engineering data, and are the workhorses of early space programs.;;;;;;;;;;X
artificial_satellites;Artificial Satellites;;;;;;;;;;X
artificial_satellites_desc;Artificial satellites are devices intentionally placed in orbit around the Earth using a launch vehicle. Early satellites served research and experimental purposes, while later satellites were specialized in space or terrestrial observations, surveillance, communications, and warfare.;;;;;;;;;;X
suborbital_animal_spaceflight;Suborbital Animal Spaceflight;;;;;;;;;;X
suborbital_animal_spaceflight_desc;Suborbital flights are spaceflights where the spacecraft reaches outer space (commonly defined by the Karman line, at 100 kilometers above sea level), but does not enter orbit or escape velocity, e.g. re-entering and landing before completing a single orbit.\n\nWe have successfully launched and recovered animals launched from sub-orbital rockets, paving the way for future human launches.;;;;;;;;;;X
suborbital_human_spaceflight;Suborbital Human Spaceflight;;;;;;;;;;X
suborbital_human_spaceflight_desc;Suborbital flights are spaceflights where the spacecraft reaches outer space (commonly defined by the Karman line, at 100 kilometers above sea level), but does not enter orbit or escape velocity, e.g. re-entering and landing before completing a single orbit.\n\nWe have successfully launched and recovered a human astronaut from a suborbital flight.;;;;;;;;;;X
tcbms;Tactical Ballistic Missiles;;;;;;;;;;X
tcbms_desc;Ballistic missiles are missiles that follow a ballistic trajectory over the surface of the Earth, delivering one or more warhehads to a predetermined target.\n\nTactical (or battlefield-range) ballistic missiles, or BRBMs, are designed for short-range battlefield use focused on quick deployment and mobility, and have a very short range of between 150 and 300 kilometers.;;;;;;;;;;X
tbms;Theatre Ballistic Missiles;;;;;;;;;;X
tbms_desc;Ballistic missiles are missiles that follow a ballistic trajectory over the surface of the Earth, delivering one or more warhehads to a predetermined target.\n\nTheatre ballistic missiles, or TBMs, are designed for military theatre operations, often used to strike high-value infrastructure or military targets behind enemy lines with conventional or specialized munitions, and have a short range of between 300 and 3,500 kilometers.;;;;;;;;;;X
irbms;Intermediate Range Ballistic Missiles;;;;;;;;;;X
irbms_desc;Ballistic missiles are missiles that follow a ballistic trajectory over the surface of the Earth, delivering one or more warhehads to a predetermined target.\n\nIntermediate ballistic missiles, or IRBMs, are designed for conventional or specialized strategic bombardment of targets at medium ranges, between 3,500 and 5,500 kilometers.;;;;;;;;;;X
icbms;Intercontinental Ballistic Missiles;;;;;;;;;;X
icbms_desc;Ballistic missiles are missiles that follow a ballistic trajectory over the surface of the Earth, delivering one or more warhehads to a predetermined target.\n\nIntercontinental ballistic missiles, or ICBMs, are designed specifically for strategic deployment of nuclear, chemical or biological weapons, although there have been ICBMs fielded with conventional payloads as well. They have ranges of more than 5,500 kilometers, able to strike at targets located in other continents.;;;;;;;;;;X
small_and_med_launch_vehicles;Small and Medium Lift Launch Vehicles;;;;;;;;;;X
small_and_med_launch_vehicles_desc;Small lift launch vehicles can reliably carry a payload of a few tons to Low Earth Orbit, and are often the first orbital launch systems developed by space programs. Medium lift launch vehicles can reliably carry a payload of up to 20 tons to Low Earth Orbit. Both small- and medium-lift launch systems are the workhorse of modern space programs.;;;;;;;;;;X
research_satellites;Research Satellites;;;;;;;;;;X
research_satellites_desc;Scientific research satellites are a wide variety of spacecraft used to gather data of Earth and Space. These include, but are not limited to, space observatories, land, atmospheric, and astronomical monitoring, biosatellites, and specialized communications satellites whose main purpose is to experiment and collect data. These satellites allow for science that would be hard to, or impossible, to do while on the surface of Earth.;;;;;;;;;;X
communications_satellites;Communications Satellites;;;;;;;;;;X
communications_satellites_desc;Communications satellites are those specifically designed and placed in orbit for telecommunication purposes. These have seen significant use for both civilian and military use: these are harder to intercept and disrupt than land-based communications, and allow for further range and lower latency than most alternatives.;;;;;;;;;;X
reconnaissance_satellites;Reconnaissance satellites;;;;;;;;;;X
reconnaissance_satellites_desc;Reconnaissance satellites, unofficially nicknamed "spy satellites," are Earth observation satellites deployed for military or intelligence applications. These include photographic or optical imaging satellites, radar imaging, early warning systems, nuclear explosion detectors, and signals intelligence, among others.;;;;;;;;;;X
weather_satellites;Weather Satellites;;;;;;;;;;X
weather_satellites_desc;Weather satellites are those primarily tasked with monitoring the weather and climate of the Earth, although they can also be used to detect related phenomena, such as fires, pollution, auroras, sand and dust storms, snow cover, and ocean currents. These allow for much more accurate weather forecasting and better tracking for extreme weather phenomena or natural disasters.;;;;;;;;;;X
orbital_human_spaceflight;Orbital Human Spaceflight;;;;;;;;;;X
orbital_human_spaceflight_desc;Orbital human spaceflight are those where the spacecraft performs at least one full orbit around Earth. Orbital spaceflight requires more powerful rockets and stringent controls than suborbital flight, but it allows for longer presence in space of hours, days, or even weeks at a time.;;;;;;;;;;X
space_docking;Space Docking;;;;;;;;;;X
space_docking_desc;Spacecraft can rendezvous and, if properly equipped, they can dock with each other. This is a significant technical challenge, but it allows for the transfer of crew and resources between two spacecraft and, given enough time and resources, the establishment of permanent orbital stations.;;;;;;;;;;X
lunar_space_probe;Lunar Space Probe;;;;;;;;;;X
lunar_space_probe_desc;The Moon, being the natural satellite of Earth, is a prime target for research and exploration. Launching unmanned probes to intercept, orbit, and perhaps land of the moon is a significant achievement in space exploration, and it opens the door to potential manned lunar missions.;;;;;;;;;;X
heavy_and_sh_launch_vehicles;Heavy and Super-Heavy Lift Launch Vehicles;;;;;;;;;;X
heavy_and_sh_launch_vehicles_desc;Heavy lift launch vehicles are capable of sending a payload of over twenty tons into Low Earth Orbit (LEO), and are often used to place heavy satellites and spacecraft into orbit. Super-heavy launch vehicles are capable of putting over one hundred tons into LEO. These are necessary to perform manned missions beyond LEO, such as manned lunar missions or interplanetary missions.;;;;;;;;;;X
inner_solar_system_probes;Inner Solar System Probes;;;;;;;;;;X
inner_solar_system_probes_desc;The Inner Solar System is the region comprising the terrestrial planets (Mercury, Venus, Earth and Mars) and the asteroid belt. Due to their proximity and similar composition to Earth, they are often the first ones to be probed with unmanned spacecraft to collect data and, potentially, pave the way for future manned missions.;;;;;;;;;;X
outer_solar_system_probes;Outer Solar System Probes;;;;;;;;;;X
outer_solar_system_probes_desc;The Outer Solar System comprises the giant planets (Jupiter, Saturn, Uranus and Neptune) and their moons. Due to their distance from Earth and the Sun, they present a greater challenge for spacecraft than the Inner Solar System, but no less scientific interest.;;;;;;;;;;X
lunar_orbital_spaceflight;Manned Lunar Spaceflight;;;;;;;;;;X
lunar_orbital_spaceflight_desc;Manned lunar spaceflight involved launching a manned spacecraft into the orbit of the moon, and back to Earth. Significantly more challenging than manned missions in Low Earth Orbit, it sorts the final logistical and engineering challenges before a manned landing.;;;;;;;;;;X
lunar_landing;Manned Lunar Landing;;;;;;;;;;X
lunar_landing_desc;Manned lunar landings comprise the controlled descent and recovery of astronauts from the lunar surface, and represents a giant leap for its space program, and opens the doors for colonization of extraterrestrial astronomical bodies.;;;;;;;;;;X
third_gen_fighter;Third Generation Fighter;;;;;;;;;;X
third_gen_fighter_desc;Third Generation Fighters are supersonic jet fighters, often possessing swept wings, pulse radars, and ground attack capabilities, such as the Soviet MiG-21 and the American F-4 Phantom II.;;;;;;;;;;X
air_pesa;Aircraft PESA;;;;;;;;;;X
air_pesa_desc;Passive electronically scanned arrays (PESA), or passive phased arrays, are phased-array antennas that can electronically steer the beam of radio waves in different directions, allowing for quicker sweeps of the target space, increasing target acquisition speed and reducing the bulk and mechanical complexity of radars and emitters.;;;;;;;;;;X
fourth_gen_fighter;Fourth Generation Fighter;;;;;;;;;;X
fourth_gen_fighter_desc;Fourth Generation Fighters emphasize maneouverability over speed, and have more advanced avionics to better control the aircraft, provide accurate information to the pilot, and share information with allied units. The Russian Su-27 and American F-15 Eagle are textbook examples of fourth-generation fighters.;;;;;;;;;;X
air_aesa;Aircraft AESA;;;;;;;;;;X
air_aesa_desc;Active electronically scanned arrays (AESA) are phased-array antennas that can electronically steer the beam of radio waves in different directions. Unlike passive electronically scanned arrays (PESAs), each antenna element has its own solid-state transmit-receive module, allowing for multiple beams and multiple frequencies at once, making target acquisition easier and jamming harder.;;;;;;;;;;X
fifth_gen_fighter;Fifth Generation Fighter;;;;;;;;;;X
fifth_gen_fighter_desc;Fifth Generation Fighters emphasize stealth and supermaneouverability, requiring on-board computers to be able to be flown at all. They are in constant communication with satellites, land forces, and other airplanes to paint an accurate picture of the battlespace to the pilots and commanders. Classic examples of these are the Nevada Arsenal F-35 and the Muscovite Su-57.;;;;;;;;;;X
modern_aircraft_optics;Modern Aircraft Optics;;;;;;;;;;X
modern_aircraft_optics_desc;Modern aircraft optics use visible and infrared cameras, coupled with modern machine intelligence, to detect, identify, tag and track targets, both in the air and on the surface. These systems have much faster reaction times than their human operators, and are able to cross-reference data from multiple sources to better track and identify targets, providing significant advantages on the battlefield.;;;;;;;;;;X
sixth_gen_fighter;Sixth Generation Fighter;;;;;;;;;;X
sixth_gen_fighter_desc;Sixth Generation Fighters are morphic, semi- or fully-autonomous fighter jets, with focus on battlefield communications and A.I. management, such as the Chinese J-37 and the Eurofighter Tempest.;;;;;;;;;;X
integrated_skin_sensors;Integrated Airframe Sensors;;;;;;;;;;X
integrated_skin_sensors_desc;Integrated airframe sensors are sensors embedded into the airframe and surface of aircraft, allowing for greater redundancy, coverage, and reliability than dedicated sensors. While their resolution is not as good as traditional dedicated sensors, the increased information relied to our forces allows for much greater battlefield awareness.;;;;;;;;;;X
seventh_gen_fighter;Seventh Generation Fighter;;;;;;;;;;X
seventh_gen_fighter_desc;Seventh Generation Fighters are primarily autonomous warplanes with limited suborbital capabilities, designed to be maneouverable at subsonic and supersonic speeds, and to accelerate at transonic speeds at high altitudes, such as the Russian Su-400 or the AUC's Swallow.;;;;;;;;;;X
first_gen_space_fighter;First Generation Space Fighter;;;;;;;;;;X
first_gen_space_fighter_desc;Space Fighters are warplanes fully capable of orbiting and deorbiting at will, and maintaining combat proficiency from sea level to Low Earth Orbit, such as the Commonwealth's Dashwood and the UN's F-99.;;;;;;;;;;X
modern_fighter_wing;Modern Fighter Wing;;;;;;;;;;X
modern_fighter_wing_desc;The modern fighter wing is composed of two to four air squadrons of fighter aircraft. These possess maneouvering, speed and combat capabilities that allow them to engage, and excel, in air-to-air combat and aerospace control.;;;;;;;;;;X
modern_attack_wing;Modern Attack Wing;;;;;;;;;;X
modern_attack_wing_desc;The modern attack wing is composed of two to four air squadrons of ground attack aircraft. These are designed, specifically, to deliver firepower to targets on land and sea, rather than engaging with air targets.;;;;;;;;;;X
modern_fighter_bomber;Modern Fighter-Bomber;;;;;;;;;;X
modern_fighter_bomber_desc;Modern Fighter-Bombers are fighter aircraft that have been modified to perform ground attacks, providing greater survivavility and dogfight capabilities to ground attack squadrons, foregoing some firepower.;;;;;;;;;;X
multirole_fighter;Multirole Fighter;;;;;;;;;;X
multirole_fighter_desc;Multirole Fighters are combat aircraft that are intended to perform multiple roles in combat, such as air-to-air dogfighting, ground attack, or reconnaisance and surveillance. These allow fighter squadrons to project greater power in the battlefield, at the cost of some air superiority capabilities.;;;;;;;;;;X
strike_fighter;Strike Fighter;;;;;;;;;;X
strike_fighter_desc;The modern Strike Fighter is a multirole aircraft designed from the start with air superiority and ground attack capabilities, as a 'Jack of All Trades'. While not as nimble as an interceptor fighter, nor carrying as much firepower as a dedicated ground attack aircraft, these hybrids have proven both cost-effective and popular in airforces across the globe.;;;;;;;;;;X
modern_portfolio_theory;Modern Portfolio Theory;;;;;;;;;;X
modern_portfolio_theory_desc;Modern Portfolio Theory, also known as Mean-Variance Analysis, is a mathematical framework for assembling a portfolio of assets such that the expected return is maximized for a given level of risk through financial diversification, claiming that an asset's risk and return should not be assessed by itself, but by how it contributes to a portfolio's overall risk and return.;;;;;;;;;;X
retail_banking;Retail Banking;;;;;;;;;;X
retail_banking_desc;Retail banking, also called consumer or personal banking, is the provision of banking services to the general public, rather than to companies, government, or other institutions. These can include transactional accounts, savings accounts, debit, credit and ATM cards, mortgages and personal loans, among others.;;;;;;;;;;X
commercial_banking;Commercial Banking;;;;;;;;;;X
commercial_banking_desc;Commercial banking is the provision of banking services to middle-sized and large businesses and other corporate entities. These can include commercial transactional accounts, savings accounts, business cards and lines of credit, and loans.;;;;;;;;;;X
investment_banking;Investment Banking;;;;;;;;;;X
investment_banking_desc;Investment banking is focused in the creation of capital for companies, government, and other entities, including underwriting new debt and equity securities for corporations, aid in the sale of securities, and facilitate mergers, acquisitions, and reorganizations.;;;;;;;;;;X
central_banking;Central Banking;;;;;;;;;;X
central_banking_desc;A central bank is an institution that manages the currency and monetary policy of a state or polity and/or oversees the rest of its banking system. While their forms and functions can differ between modern central banks, they are usually tasked with maintaining currency and monetary stability.;;;;;;;;;;X
banking_regulation;Banking Regulation;;;;;;;;;;X
banking_regulation_desc;Banking regulations are the assorted bureaucratic and legal controls imposed over banking and other financial institutions to ensure stability, transparency and resilience in the banking industry.;;;;;;;;;;X
post_modern_portfolio_theory;Post-Modern Portfolio Theory;;;;;;;;;;X
post_modern_portfolio_theory_desc;Post-Modern portfolio T=theory is an extension of the traditional modern portfolio theory, which gives a higher weight to downside risk when valuating potential returns to investment rather than mean variance, focusing on non-correlated assets that protect better against downturns.;;;;;;;;;;X
universal_banking;Universal Banking;;;;;;;;;;X
universal_banking_desc;Universal banks combine retail, commercial and investment banking under one roof, providing a wide array of banking and financial services. Proponents consider that this improves the overall efficiency of the financial sector and increases resiliency within the banks themselves.;;;;;;;;;;X
electronic_comm_networks;Electronic Communication Networks;;;;;;;;;;X
electronic_comm_networks_desc;An electronic communication network (ECN) is a digital, computerized network of financial institutions to buy and sell securities outside of the stock market, speeding up transactions and opening up potential markets.;;;;;;;;;;X
algorithmic_trading;Algorithmic Trading;;;;;;;;;;X
algorithmic_trading_desc;Algorithmic trading is a method of executing orders using automated pre-programmed trading instructions accounting for variables such as time, price, and volume. Although algorithmic trading has its origins in applied market strategies, it has seen a revolution with computers and electronic networks to allow for faster and easier trading within preset parameters.;;;;;;;;;;X
automated_trading;Automated Trading;;;;;;;;;;X
automated_trading_desc;Automated trading is the automatic extension to algorithmic trading. As computers can process information and conduct trades faster than human brokers, the digitalization of financial markets allows for computers to be able to automatically perform trades within a predefined ruleset much more efficiently than a person.;;;;;;;;;;X
high_frequency_trading;High-Frequency Trading;;;;;;;;;;X
high_frequency_trading_desc;High-Frequency trading (HFT) involves is an extension of algorithmic trading, where trades occur at high speed and at a high volume between automated systems, quickly moving in and out of short-term positions for even minimal gains. Proponents consider HFT a price-stabilizing force in the financial markets, while critics point out the significant issues of delegating trading to non-human algorithmic traders.;;;;;;;;;;X
the_cognitive_process;The Cognitive Process;;;;;;;;;;X
the_cognitive_process_desc;The focus of cognitive psychology is the study of mental processes and their effects on behavior. That is, how knowledge is acquired, stored, recalled, interpreted, transformed, and eventually used by the individual. Although it has received criticism due to its lack of cohesion and fuzzy areas of study, it has proven to be a possible framework for modern psychology.;;;;;;;;;;X
dual_coding_theory;Dual-Coding Theory;;;;;;;;;;X
dual_coding_theory_desc;Dual-coding theory is a cognitive theory claiming that information is encoded with both verbal (symbolic) and sensory (analogue) information, and thus possible to be recalled either via words or sensations. Its most significant application thus far has been in the field of pedagogy and the implementation of mental images to aid in learning.;;;;;;;;;;X
selective_exposure_theory;Selective Exposure Theory;;;;;;;;;;X
selective_exposure_theory_desc;Selective exposure is a theory within the practice of psychology, often used in media and communication research, that refers to individuals' tendency to favor information which reinforces their pre-existing views while avoiding contradictory information. It has also been known and defined as "congeniality bias" or "confirmation bias" in academic literature and popular culture.;;;;;;;;;;X
feminist_psychology;Feminist Psychology;;;;;;;;;;X
feminist_psychology_desc;Feminist psychology is a form of psychology centered on social structures and gender. Feminist psychology is generally oriented on the values and principles of feminism, and critiques historical psychological research as done from a male perspective with the view that males are the norm.;;;;;;;;;;X
cognitive_behavioral_therapy;Cognitive Behavioral Therapy;;;;;;;;;;X
cognitive_behavioral_therapy_desc;Cognitive behavioral therapy (CBT) is a psycho-social intervention that aims to reduce symptoms of various mental health conditions, primarily depression and anxiety disorders. CBT focuses on challenging and changing cognitive distortions (such as thoughts, beliefs, and attitudes) and their associated behaviors to improve emotional regulation and develop personal coping strategies that target solving current problems.;;;;;;;;;;X
applied_evolutionary_biology;Applied Evolutionary Biology;;;;;;;;;;X
applied_evolutionary_biology_desc;As the name implies, the focus of evolutionary psychology is the practical application of evolutionary biology in psychology. It considers many (if not most, or all) human traits as having endured natural or sexual selection over the course of human evolution. Although it has received criticism, with some psychologists accusing it of needless genetic reductionism, it has proven to be a possible framework for modern psychology.;;;;;;;;;;X
dual_inheritance_theory;Dual Inheritance Theory;;;;;;;;;;X
dual_inheritance_theory_desc;Dual inheritance theory (DIT), also known as gene–culture coevolution or biocultural evolution, was developed to explain how human behavior is a product of two different and interacting evolutionary processes: genetic evolution and cultural evolution. DIT claims that culture evolves partly through a Darwinian selection process, which dual inheritance theorists often describe by analogy to genetic evolution.;;;;;;;;;;X
echo_chamber_analysis;Echo Chamber Analysis;;;;;;;;;;X
echo_chamber_analysis_desc;Echo chambers are situations in which beliefs are amplified or reinforced by communication and repetition inside a closed system and insulated from rebuttal. By participating in an echo chamber, people are able to seek out information that reinforces their existing views without encountering opposing views, potentially resulting in an unintended exercise in confirmation bias, and may increase social and political polarization and extremism.;;;;;;;;;;X
gender_psychology;Gender Psychology;;;;;;;;;;X
gender_psychology_desc;Gender psychology is the exploration of the concepts of masculinity and femininity across cultures and the influence of those concepts on behavior, health, interpersonal relationships, and psychological processes. Although gender psychology originally denoted the analysis of biological sex differences between men and women, the field has grown to encompass the social construction of gender as well.;;;;;;;;;;X
multimodal_therapy;Multimodal Therapy;;;;;;;;;;X
multimodal_therapy_desc;Multimodal therapy (MMT) is an approach to psychotherapy based on the idea that humans are biological beings that think, feel, act, sense, imagine, and interact, and that psychological treatment should address each of these modalities. According to MMT, each individual is affected in different ways and amounts by each dimension of personality, and should be treated accordingly for the overall treatment to be successful.;;;;;;;;;;X
extended_mind_thesis;Extended Mind Thesis;;;;;;;;;;X
extended_mind_thesis_desc;The extended mind thesis (EMT) says that the mind does not exclusively reside in the brain or even the body, but extends into the physical world. The EMT proposes that some objects in the external environment can be part of a cognitive process and in that way function as extensions of the mind itself, such as written calculations, a diary, or a computer. The EMT considers the mind to encompass every level of cognition, including a physical level.;;;;;;;;;;X
evidence_based_education;Evidence-Based Education;;;;;;;;;;X
evidence_based_education_desc;Evidence-based education (EBE) is the principle that education practices should be based on the best available scientific evidence, rather than tradition, personal judgement, or other influences. While facing strong criticism from traditional academia, particularly due to conflicting results and potentially narrowing the purview of the educator, it has achieved a strong presence in modern pedagogy.;;;;;;;;;;X
media_filter_bubble;Media Filter Bubble;;;;;;;;;;X
media_filter_bubble_desc;A media filter bubble or ideological frame is a state of intellectual isolation that can result from personalized searches when a website algorithm selectively guesses what information a user would like to see based on information about the user, such as location, past click-behavior and search history. As a result, users become separated from information that disagrees with their viewpoints, effectively isolating them in their own cultural or ideological bubbles.;;;;;;;;;;X
transgender_psychology;Transgender Psychology;;;;;;;;;;X
transgender_psychology_desc;Transgender psychology is the analysis of gender identity outside the culturally-defined roles for biological sex, particularly focused on non-cisgender topics, such as transgenderism, intersex, or non-binary genders.;;;;;;;;;;X
online_counseling;Online Counseling;;;;;;;;;;X
online_counseling_desc;Online counselling, also referred to as teletherapy, e-therapy, cyber therapy, or web counselling, is a form of professional mental health counseling that is generally performed through the internet. Computer aided technologies are used by the trained professional counsellors and individuals seeking counselling services to communicate rather than conventional face-to-face interactions.;;;;;;;;;;X
seismic_imaging;Seismic Imaging;;;;;;;;;;X
seismic_imaging_desc;Seismic imaging is the process of observing underground layers of the lithosphere through the generation and observation of small seismic waves. It is an invaluable tool for modern geology, and it allows for the localization and mapping of underground mineral and oil deposits.;;;;;;;;;;X
hydraulic_fracturing;Hydraulic Fracturing;;;;;;;;;;X
hydraulic_fracturing_desc;Hydraulic fracturing, commonly known as fracking, is the process of breaking up bedrock formations in oil wells through the use of a pressurized liquid, and then keeping such fractures open through proppants. These allow for a more thorough exploitation of oil reservoirs and boost oil and gas production, especially in wells that may be deemed unprofitable.;;;;;;;;;;X
refined_coal;Refined Coal;;;;;;;;;;X
refined_coal_desc;Refined coal is the end product of coal upgrading, a process that removes moisture and certain pollutants from lower-rank coals, such as lignite, and raise their calorific values, and thus their quality. This increases efficiency, reduces harmful emissions, and improves the marketability of sub-par coal reserves.;;;;;;;;;;X
pressurized_fluid_bed_combustion;Pressurized Fluid Bed Combustion;;;;;;;;;;X
pressurized_fluid_bed_combustion_desc;A pressurized fluid bed combustion (PFBC) system uses jets of air to suspend a high-pressure mixture of sorbents and coal within the combustion chamber, thus burning fuels at a much higher efficiency, and allowing for lower-quality coals to be used.;;;;;;;;;;X
supercritical_steam_generator;Supercritical Steam Generator;;;;;;;;;;X
supercritical_steam_generator_desc;A supercritical steam generator is a type of boiler that operates above the critical pressure of water of 3,200 PSI,  thus allowing steam and thus making liquid water undistinguishable from steam. This slightly improves efficiency over sub-critical steam generators.;;;;;;;;;;X
ultra_supercritical_steam_generator;Ultra-Supercritical Steam Generator;;;;;;;;;;X
ultra_supercritical_steam_generator_desc;An ultra-supercritical steam generator is a type of boiler that operates significantly above the temperatures and pressures of supercritical boilers, typically up to 760 degrees Celsius and 5,000 PSI. These require advanced materials and higher construction standards than traditional supercritical steam generators, but operate at higher efficiencies.;;;;;;;;;;X
aramids;Aramids;;;;;;;;;;X
aramids_desc;Aromatic polyamides, often shortened to aramids, are a are a class of heat-resistant and strong synthetic fibers, often used in aerospace and military applications for ballistic-rated body armor fabric and composites, in marine cordage, marine hull reinforcements, and as fire retardants.;;;;;;;;;;X
high_modulus_polyethylene;High-Modulus Polyethylene;;;;;;;;;;X
high_modulus_polyethylene_desc;High-modulus polyethylene, (HMPE), or Ultra-high-molecular-weight polyethylene (UHMWPE) is a subset of the thermoplastic polyethylene. It has extremely long polymer chains, that serve to transfer load more effectively to the polymer backbone by strengthening intermolecular interactions. This results in a very tough material, with the highest impact strength of any thermoplastic presently made.;;;;;;;;;;X
metallic_fiber;Metallic Fiber;;;;;;;;;;X
metallic_fiber_desc;Metallic fibers are manufactured fibers composed of metal, metallic alloys, plastic-coated metal, metal-coated plastic, or a core completely covered by metal. Modern metal fibers have several uses in the vehicle and aerospace industry, as technical textiles, and in filtration.;;;;;;;;;;X
optical_fiber;Optical Fiber;;;;;;;;;;X
optical_fiber_desc;Optical fibers are a flexible, transparent fiber made by drawing glass or plastic to a diameter slightly thicker than that of a human hair. Optical fibers are used most often as a means to transmit light between the two ends of the fiber and find wide usage in fiber-optic communications, where they permit transmission over longer distances and at higher bandwidths than electrical cables, specialized sensors, and lasers.;;;;;;;;;;X
modal_rayon;Modal Rayon;;;;;;;;;;X
