EVT_7234_DESC;The Armed Forces of $COUNTRY$ are an ideal - and some say fundamental - target for our information campaigns, and we could further tailor our strategies to go after certain sections of our military.\n\nWe could target the Officer Corps with political education, although we may have to demote staunch dissenters and face some backlash from them.\n\nWe could target the enlisted soldiers, although similarly, we may have to discharge the most rebellious ones and it may affect our military readiness.\n\nWe could aim for both, at the cost of the aforementioned effects, or we could adopt a broad focus and a light touch to avoid the potential negative effects.;;;;;;;;;;;;;x;;;;
EVT_7234_OPTA;Target Officers. [All Officers with >7 militancy or consciousness are demoted];;;;;;;;;;;;;x;;;;
EVT_7234_OPTB;Target Soldiers. [All Soldiers with >7 militancy or consciousness are discharged];;;;;;;;;;;;;x;;;;
EVT_7234_OPTC;Target the Entire Military. [Both of the above];;;;;;;;;;;;;x;;;;
EVT_7234_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7235_NAME;Propaganda Campaign - Target Public Dissent;;;;;;;;;;;;;x;;;;
EVT_7235_DESC;Despite our best efforts, our information campaigns have been suffering from limited success. Leading sociologists in $CAPITAL$ have warned $COUNTRY_ADJ$ policymakers that high levels of ideological consciousness and political radicalization are to blame, and advise to refocus some of our efforts into lowering them.\n\nWe could focus our efforts against political consciousness or against militant dissent, at the cost of our main information efforts and likely backsliding.\n\nWe could aim for both at the same time, at the risk of hindering our ideological objectives in the short term, but increasing our communication success in the medium term.\n\nLastly, we could focus on our original campaigns and minimize their disruptions, but this would only net us minor reductions of miltancy and consciousness. Either way, it's not a straightforward choice.;;;;;;;;;;;;;x;;;;
EVT_7235_OPTA;Target Consciousness.;;;;;;;;;;;;;x;;;;
EVT_7235_OPTB;Target Militancy.;;;;;;;;;;;;;x;;;;
EVT_7235_OPTC;Target both.;;;;;;;;;;;;;x;;;;
EVT_7235_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7236_NAME;Propaganda Campaign - Target Foreign Affairs;;;;;;;;;;;;;x;;;;
EVT_7236_DESC;While our information campaign has been focused for internal $COUNTRY_ADJ$ consumption, several diplomats and statesmen from across the world have admired our efforts, even from nations who nominally would support liberalism.\n\nInternational Relations experts in $CAPITAL$ consider this a magnificent opportunity to spread our influence or, at the very least, further our diplomatic goals. We could shape the narrative to focus on $COUNTRY_ADJ$ prestigious achievements and feats, or insist in our good will and positive relations with our neighbors. Some even suggest we could use these tools to shape the narrative around... unfortunate past events.\n\nA small but determined group of sociologists, however, view this as an unimportant distraction from the true domestic objectives of our campaigns, and wish to refocus on internal matters.;;;;;;;;;;;;;x;;;;
EVT_7236_OPTA;Target International Prestige.;;;;;;;;;;;;;x;;;;
EVT_7236_OPTB;Target Diplomatic Relations.;;;;;;;;;;;;;x;;;;
EVT_7236_OPTC;Target National Infamy.;;;;;;;;;;;;;x;;;;
EVT_7236_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7237_NAME;Propaganda Campaign - Target Political Coalitions;;;;;;;;;;;;;x;;;;
EVT_7237_DESC;The surge in liberal ideals have led to some in $CAPITAL$ to consider expanding our campaigns to target broader ideological coalitions, rather than just the Liberals themselves.\n\nWe could target their closest allies: the Libertarians, in exchange for some decrease in our main efforts. We could aim against the broader coalition, targeting the Social Democrats as well, or even target the entire wing, including the Conservatives.\n\nAlternatively, we could focus in our own ideological lines, at the cost of reduced overall reach and greater political awareness due to these coalitions.;;;;;;;;;;;;;x;;;;
EVT_7237_OPTA;Target close coalition members.;;;;;;;;;;;;;x;;;;
EVT_7237_OPTB;Target broad coalition members.;;;;;;;;;;;;;x;;;;
EVT_7237_OPTC;Target entire ideological wing.;;;;;;;;;;;;;x;;;;
EVT_7237_OPTD;No need.;;;;;;;;;;;;;x;;;;
EVT_7238_NAME;Propaganda Campaign - Fizzle;;;;;;;;;;;;;x;;;;
EVT_7238_DESC;For better or worse, the anti-Liberal information campaign in $COUNTRY$ has failed to achieve its desired results.\n\nPerhaps the government was too fractured to paint a cohesive image to the public. Perhaps dissent was too high, and the common folk were reluctanct to indulge in partisan messages. Or, we simply did not have the proper know-how and tools to run an effective information campaign given our circumstances.\n\nIn any case, the citizenship has been left, if not more ideologically aligned, at least more politically engaged. We could try with a new campaign, although sociologists from $CAPITAL$ are pessimistic on our odds unlesss we solve the underlying issues first.;;;;;;;;;;;;;x;;;;
EVT_7238_OPTA;Oh, well.;;;;;;;;;;;;;x;;;;
EVT_7239_NAME;Propaganda Campaign - Backfire;;;;;;;;;;;;;x;;;;
EVT_7239_DESC;Despite our best efforts, the anti-Liberal information campaign in $COUNTRY$ has not only failed, but it has managed to attract a significant portion of our population to their ideals!\n\nSociologists in $CAPITAL$ pin the blame on the charged political atmosphere in $COUNTRY$, that has made our nation incredibly polarized in all sorts of topics, and extremely cynical of our information efforts. They advise that this can be curtailed through reducing dissent and improving our sociological and psychological studies to better reach the masses.\n\nAlthough most agree it is only a temporary setback, it may take years to fully restore our political popularity in the nation.;;;;;;;;;;;;;x;;;;
EVT_7239_OPTA;How could this happen!?;;;;;;;;;;;;;x;;;;
EVT_7240_NAME;Propaganda Campaign - Success!;;;;;;;;;;;;;x;;;;
EVT_7240_DESC;The recent Anti-Libertarian information campaigns have proven successful!\n\nWhile there were a few sectors of the population that proved less receptive to our campaigns, opinion polls in $CAPITAL$ and all across $COUNTRY$ have shown a marked decrease in party popularity across almost all demographic sectors and geographical regions.\n\nSociologists warn that these losses may prove short-lived if there is a deterioration of people's living conditions or a marked increase in popular dissent, but for now, we can rejoice in our well-deserved popularity.;;;;;;;;;;;;;x;;;;
EVT_7240_OPTA;Good riddance!;;;;;;;;;;;;;x;;;;
EVT_7241_NAME;Propaganda Campaign - Target Social Strata;;;;;;;;;;;;;x;;;;
EVT_7241_DESC;Social scientists in $CAPITAL$ working in our information campaigns have asserted that the best way to target our information campaign within our population is to segment them by economic strata and focus on one of them: either upper-class, middle-class, or lower-class.\n\nWe may also attempt a generalized campaign and target the entire population to potentially increase our reach, although this comes with risks of backfiring in certain strata.\n\nHow should we target our campaign?;;;;;;;;;;;;;x;;;;
EVT_7241_OPTA;Target the Upper Class.;;;;;;;;;;;;;x;;;;
EVT_7241_OPTB;Target the Middle Class.;;;;;;;;;;;;;x;;;;
EVT_7241_OPTC;Target the Lower Class.;;;;;;;;;;;;;x;;;;
EVT_7241_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7242_NAME;Propaganda Campaign - Target Government Employees;;;;;;;;;;;;;x;;;;
EVT_7242_DESC;As employees of the State, $COUNTRY_ADJ$ bureaucrats, academics, and military personnel are a captive audience for our information campaigns.\n\nWe could focous our efforts to target one of these specific groups, thereby significantly decreasing ideological dissent within them. Alternatively, we could broadly target them in order to extend the overall reach of our campaigns.\n\nOther than a possible research setback if we focus too much on academia, sociologists expect few negative effects from these focuses, if any.;;;;;;;;;;;;;x;;;;
EVT_7242_OPTA;Target the Bureaucrats.;;;;;;;;;;;;;x;;;;
EVT_7242_OPTB;Target the Academia and Researchers.;;;;;;;;;;;;;x;;;;
EVT_7242_OPTC;Target the Armed Forces.;;;;;;;;;;;;;x;;;;
EVT_7242_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7243_NAME;Propaganda Campaign - Target Academia;;;;;;;;;;;;;x;;;;
EVT_7243_DESC;$COUNTRY_ADJ$ academia is a prime target for our information campaigns, both to decrease Libertarian ideals within the sector and on the population at large through proper guidelines.\n\nWe could target educators directly with ideological goals, although this risks pushing out dissenters within academia.\n\nWe could target scientists and their research fields, at the risk of sidelining current projects for political reasons.\n\nWe could review the academic curriculum of our education system to include our desired political topics, although this could result in a temporary drop in education quality.\n\nOr we could adopt a softer stance, and avoid potential undesirable effects.;;;;;;;;;;;;;x;;;;
EVT_7243_OPTA;Target Educators. [All Academics with >7 militancy or consciousness resign];;;;;;;;;;;;;x;;;;
EVT_7243_OPTB;Target Researchers.;;;;;;;;;;;;;x;;;;
EVT_7243_OPTC;Target the Academic Curriculum.;;;;;;;;;;;;;x;;;;
EVT_7243_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7244_NAME;Propaganda Campaign - Target Armed Forces;;;;;;;;;;;;;x;;;;
EVT_7244_DESC;The Armed Forces of $COUNTRY$ are an ideal - and some say fundamental - target for our information campaigns, and we could further tailor our strategies to go after certain sections of our military.\n\nWe could target the Officer Corps with political education, although we may have to demote staunch dissenters and face some backlash from them.\n\nWe could target the enlisted soldiers, although similarly, we may have to discharge the most rebellious ones and it may affect our military readiness.\n\nWe could aim for both, at the cost of the aforementioned effects, or we could adopt a broad focus and a light touch to avoid the potential negative effects.;;;;;;;;;;;;;x;;;;
EVT_7244_OPTA;Target Officers. [All Officers with >7 militancy or consciousness are demoted];;;;;;;;;;;;;x;;;;
EVT_7244_OPTB;Target Soldiers. [All Soldiers with >7 militancy or consciousness are discharged];;;;;;;;;;;;;x;;;;
EVT_7244_OPTC;Target the Entire Military. [Both of the above];;;;;;;;;;;;;x;;;;
EVT_7244_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7245_NAME;Propaganda Campaign - Target Public Dissent;;;;;;;;;;;;;x;;;;
EVT_7245_DESC;Despite our best efforts, our information campaigns have been suffering from limited success. Leading sociologists in $CAPITAL$ have warned $COUNTRY_ADJ$ policymakers that high levels of ideological consciousness and political radicalization are to blame, and advise to refocus some of our efforts into lowering them.\n\nWe could focus our efforts against political consciousness or against militant dissent, at the cost of our main information efforts and likely backsliding.\n\nWe could aim for both at the same time, at the risk of hindering our ideological objectives in the short term, but increasing our communication success in the medium term.\n\nLastly, we could focus on our original campaigns and minimize their disruptions, but this would only net us minor reductions of miltancy and consciousness. Either way, it's not a straightforward choice.;;;;;;;;;;;;;x;;;;
EVT_7245_OPTA;Target Consciousness.;;;;;;;;;;;;;x;;;;
EVT_7245_OPTB;Target Militancy.;;;;;;;;;;;;;x;;;;
EVT_7245_OPTC;Target both.;;;;;;;;;;;;;x;;;;
EVT_7245_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7246_NAME;Propaganda Campaign - Target Foreign Affairs;;;;;;;;;;;;;x;;;;
EVT_7246_DESC;While our information campaign has been focused for internal $COUNTRY_ADJ$ consumption, several diplomats and statesmen from across the world have admired our efforts, even from nations who nominally would support Libertarianism.\n\nInternational Relations experts in $CAPITAL$ consider this a magnificent opportunity to spread our influence or, at the very least, further our diplomatic goals. We could shape the narrative to focus on $COUNTRY_ADJ$ prestigious achievements and feats, or insist in our good will and positive relations with our neighbors. Some even suggest we could use these tools to shape the narrative around... unfortunate past events.\n\nA small but determined group of sociologists, however, view this as an unimportant distraction from the true domestic objectives of our campaigns, and wish to refocus on internal matters.;;;;;;;;;;;;;x;;;;
EVT_7246_OPTA;Target International Prestige.;;;;;;;;;;;;;x;;;;
EVT_7246_OPTB;Target Diplomatic Relations.;;;;;;;;;;;;;x;;;;
EVT_7246_OPTC;Target National Infamy.;;;;;;;;;;;;;x;;;;
EVT_7246_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7247_NAME;Propaganda Campaign - Target Political Coalitions;;;;;;;;;;;;;x;;;;
EVT_7247_DESC;The surge in libertarian ideals have led to some in $CAPITAL$ to consider expanding our campaigns to target broader ideological coalitions, rather than just the Libertarians themselves.\n\nWe could target their closest allies: the Liberals, in exchange for some decrease in our main efforts. We could aim against the broader coalition, targeting the Greens as well, or even target the entire wing, including the Conservatives.\n\nAlternatively, we could focus in our own ideological lines, at the cost of reduced overall reach and greater political awareness due to these coalitions.;;;;;;;;;;;;;x;;;;
EVT_7247_OPTA;Target close coalition members.;;;;;;;;;;;;;x;;;;
EVT_7247_OPTB;Target broad coalition members.;;;;;;;;;;;;;x;;;;
EVT_7247_OPTC;Target entire ideological wing.;;;;;;;;;;;;;x;;;;
EVT_7247_OPTD;No need.;;;;;;;;;;;;;x;;;;
EVT_7248_NAME;Propaganda Campaign - Fizzle;;;;;;;;;;;;;x;;;;
EVT_7248_DESC;For better or worse, the anti-Libertarian information campaign in $COUNTRY$ has failed to achieve its desired results.\n\nPerhaps the government was too fractured to paint a cohesive image to the public. Perhaps dissent was too high, and the common folk were reluctanct to indulge in partisan messages. Or, we simply did not have the proper know-how and tools to run an effective information campaign given our circumstances.\n\nIn any case, the citizenship has been left, if not more ideologically aligned, at least more politically engaged. We could try with a new campaign, although sociologists from $CAPITAL$ are pessimistic on our odds unlesss we solve the underlying issues first.;;;;;;;;;;;;;x;;;;
EVT_7248_OPTA;Oh, well.;;;;;;;;;;;;;x;;;;
EVT_7249_NAME;Propaganda Campaign - Backfire;;;;;;;;;;;;;x;;;;
EVT_7249_DESC;Despite our best efforts, the anti-Libertarian information campaign in $COUNTRY$ has not only failed, but it has managed to attract a significant portion of our population to their ideals!\n\nSociologists in $CAPITAL$ pin the blame on the charged political atmosphere in $COUNTRY$, that has made our nation incredibly polarized in all sorts of topics, and extremely cynical of our information efforts. They advise that this can be curtailed through reducing dissent and improving our sociological and psychological studies to better reach the masses.\n\nAlthough most agree it is only a temporary setback, it may take years to fully restore our political popularity in the nation.;;;;;;;;;;;;;x;;;;
EVT_7249_OPTA;How could this happen!?;;;;;;;;;;;;;x;;;;
EVT_7250_NAME;Propaganda Campaign - Success!;;;;;;;;;;;;;x;;;;
EVT_7250_DESC;The recent Anti-Green information campaigns have proven successful!\n\nWhile there were a few sectors of the population that proved less receptive to our campaigns, opinion polls in $CAPITAL$ and all across $COUNTRY$ have shown a marked decrease in party popularity across almost all demographic sectors and geographical regions.\n\nSociologists warn that these losses may prove short-lived if there is a deterioration of people's living conditions or a marked increase in popular dissent, but for now, we can rejoice in our well-deserved popularity.;;;;;;;;;;;;;x;;;;
EVT_7250_OPTA;Good riddance!;;;;;;;;;;;;;x;;;;
EVT_7251_NAME;Propaganda Campaign - Target Social Strata;;;;;;;;;;;;;x;;;;
EVT_7251_DESC;Social scientists in $CAPITAL$ working in our information campaigns have asserted that the best way to target our information campaign within our population is to segment them by economic strata and focus on one of them: either upper-class, middle-class, or lower-class.\n\nWe may also attempt a generalized campaign and target the entire population to potentially increase our reach, although this comes with risks of backfiring in certain strata.\n\nHow should we target our campaign?;;;;;;;;;;;;;x;;;;
EVT_7251_OPTA;Target the Upper Class.;;;;;;;;;;;;;x;;;;
EVT_7251_OPTB;Target the Middle Class.;;;;;;;;;;;;;x;;;;
EVT_7251_OPTC;Target the Lower Class.;;;;;;;;;;;;;x;;;;
EVT_7251_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7252_NAME;Propaganda Campaign - Target Government Employees;;;;;;;;;;;;;x;;;;
EVT_7252_DESC;As employees of the State, $COUNTRY_ADJ$ bureaucrats, academics, and military personnel are a captive audience for our information campaigns.\n\nWe could focous our efforts to target one of these specific groups, thereby significantly decreasing ideological dissent within them. Alternatively, we could broadly target them in order to extend the overall reach of our campaigns.\n\nOther than a possible research setback if we focus too much on academia, sociologists expect few negative effects from these focuses, if any.;;;;;;;;;;;;;x;;;;
EVT_7252_OPTA;Target the Bureaucrats.;;;;;;;;;;;;;x;;;;
EVT_7252_OPTB;Target the Academia and Researchers.;;;;;;;;;;;;;x;;;;
EVT_7252_OPTC;Target the Armed Forces.;;;;;;;;;;;;;x;;;;
EVT_7252_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7253_NAME;Propaganda Campaign - Target Academia;;;;;;;;;;;;;x;;;;
EVT_7253_DESC;$COUNTRY_ADJ$ academia is a prime target for our information campaigns, both to decrease ecological ideals within the sector and on the population at large through proper guidelines.\n\nWe could target educators directly with ideological goals, although this risks pushing out dissenters within academia.\n\nWe could target scientists and their research fields, at the risk of sidelining current projects for political reasons.\n\nWe could review the academic curriculum of our education system to include our desired political topics, although this could result in a temporary drop in education quality.\n\nOr we could adopt a softer stance, and avoid potential undesirable effects.;;;;;;;;;;;;;x;;;;
EVT_7253_OPTA;Target Educators. [All Academics with >7 militancy or consciousness resign];;;;;;;;;;;;;x;;;;
EVT_7253_OPTB;Target Researchers.;;;;;;;;;;;;;x;;;;
EVT_7253_OPTC;Target the Academic Curriculum.;;;;;;;;;;;;;x;;;;
EVT_7253_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7254_NAME;Propaganda Campaign - Target Armed Forces;;;;;;;;;;;;;x;;;;
EVT_7254_DESC;The Armed Forces of $COUNTRY$ are an ideal - and some say fundamental - target for our information campaigns, and we could further tailor our strategies to go after certain sections of our military.\n\nWe could target the Officer Corps with political education, although we may have to demote staunch dissenters and face some backlash from them.\n\nWe could target the enlisted soldiers, although similarly, we may have to discharge the most rebellious ones and it may affect our military readiness.\n\nWe could aim for both, at the cost of the aforementioned effects, or we could adopt a broad focus and a light touch to avoid the potential negative effects.;;;;;;;;;;;;;x;;;;
EVT_7254_OPTA;Target Officers. [All Officers with >7 militancy or consciousness are demoted];;;;;;;;;;;;;x;;;;
EVT_7254_OPTB;Target Soldiers. [All Soldiers with >7 militancy or consciousness are discharged];;;;;;;;;;;;;x;;;;
EVT_7254_OPTC;Target the Entire Military. [Both of the above];;;;;;;;;;;;;x;;;;
EVT_7254_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7255_NAME;Propaganda Campaign - Target Public Dissent;;;;;;;;;;;;;x;;;;
EVT_7255_DESC;Despite our best efforts, our information campaigns have been suffering from limited success. Leading sociologists in $CAPITAL$ have warned $COUNTRY_ADJ$ policymakers that high levels of ideological consciousness and political radicalization are to blame, and advise to refocus some of our efforts into lowering them.\n\nWe could focus our efforts against political consciousness or against militant dissent, at the cost of our main information efforts and likely backsliding.\n\nWe could aim for both at the same time, at the risk of hindering our ideological objectives in the short term, but increasing our communication success in the medium term.\n\nLastly, we could focus on our original campaigns and minimize their disruptions, but this would only net us minor reductions of miltancy and consciousness. Either way, it's not a straightforward choice.;;;;;;;;;;;;;x;;;;
EVT_7255_OPTA;Target Consciousness.;;;;;;;;;;;;;x;;;;
EVT_7255_OPTB;Target Militancy.;;;;;;;;;;;;;x;;;;
EVT_7255_OPTC;Target both.;;;;;;;;;;;;;x;;;;
EVT_7255_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7256_NAME;Propaganda Campaign - Target Foreign Affairs;;;;;;;;;;;;;x;;;;
EVT_7256_DESC;While our information campaign has been focused for internal $COUNTRY_ADJ$ consumption, several diplomats and statesmen from across the world have admired our efforts, even from nations who nominally would support Green ideals.\n\nInternational Relations experts in $CAPITAL$ consider this a magnificent opportunity to spread our influence or, at the very least, further our diplomatic goals. We could shape the narrative to focus on $COUNTRY_ADJ$ prestigious achievements and feats, or insist in our good will and positive relations with our neighbors. Some even suggest we could use these tools to shape the narrative around... unfortunate past events.\n\nA small but determined group of sociologists, however, view this as an unimportant distraction from the true domestic objectives of our campaigns, and wish to refocus on internal matters.;;;;;;;;;;;;;x;;;;
EVT_7256_OPTA;Target International Prestige.;;;;;;;;;;;;;x;;;;
EVT_7256_OPTB;Target Diplomatic Relations.;;;;;;;;;;;;;x;;;;
EVT_7256_OPTC;Target National Infamy.;;;;;;;;;;;;;x;;;;
EVT_7256_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7257_NAME;Propaganda Campaign - Target Political Coalitions;;;;;;;;;;;;;x;;;;
EVT_7257_DESC;The surge in ecological ideals have led to some in $CAPITAL$ to consider expanding our campaigns to target broader ideological coalitions, rather than just the Greens.\n\nWe could target their closest allies: the Socialists, in exchange for some decrease in our main efforts. We could aim against the broader coalition, targeting the Libertarians as well, or even target the entire wing, including the Liberals.\n\nAlternatively, we could focus in our own ideological lines, at the cost of reduced overall reach and greater political awareness due to these coalitions.;;;;;;;;;;;;;x;;;;
EVT_7257_OPTA;Target close coalition members.;;;;;;;;;;;;;x;;;;
EVT_7257_OPTB;Target broad coalition members.;;;;;;;;;;;;;x;;;;
EVT_7257_OPTC;Target entire ideological wing.;;;;;;;;;;;;;x;;;;
EVT_7257_OPTD;No need.;;;;;;;;;;;;;x;;;;
EVT_7258_NAME;Propaganda Campaign - Fizzle;;;;;;;;;;;;;x;;;;
EVT_7258_DESC;For better or worse, the anti-Green information campaign in $COUNTRY$ has failed to achieve its desired results.\n\nPerhaps the government was too fractured to paint a cohesive image to the public. Perhaps dissent was too high, and the common folk were reluctanct to indulge in partisan messages. Or, we simply did not have the proper know-how and tools to run an effective information campaign given our circumstances.\n\nIn any case, the citizenship has been left, if not more ideologically aligned, at least more politically engaged. We could try with a new campaign, although sociologists from $CAPITAL$ are pessimistic on our odds unlesss we solve the underlying issues first.;;;;;;;;;;;;;x;;;;
EVT_7258_OPTA;Oh, well.;;;;;;;;;;;;;x;;;;
EVT_7259_NAME;Propaganda Campaign - Backfire;;;;;;;;;;;;;x;;;;
EVT_7259_DESC;Despite our best efforts, the anti-Green information campaign in $COUNTRY$ has not only failed, but it has managed to attract a significant portion of our population to their ideals!\n\nSociologists in $CAPITAL$ pin the blame on the charged political atmosphere in $COUNTRY$, that has made our nation incredibly polarized in all sorts of topics, and extremely cynical of our information efforts. They advise that this can be curtailed through reducing dissent and improving our sociological and psychological studies to better reach the masses.\n\nAlthough most agree it is only a temporary setback, it may take years to fully restore our political popularity in the nation.;;;;;;;;;;;;;x;;;;
EVT_7259_OPTA;How could this happen!?;;;;;;;;;;;;;x;;;;
EVT_7260_NAME;Propaganda Campaign - Success!;;;;;;;;;;;;;x;;;;
EVT_7260_DESC;The recent Anti-Conservative information campaigns have proven successful!\n\nWhile there were a few sectors of the population that proved less receptive to our campaigns, opinion polls in $CAPITAL$ and all across $COUNTRY$ have shown a marked decrease in party popularity across almost all demographic sectors and geographical regions.\n\nSociologists warn that these losses may prove short-lived if there is a deterioration of people's living conditions or a marked increase in popular dissent, but for now, we can rejoice in our well-deserved popularity.;;;;;;;;;;;;;x;;;;
EVT_7260_OPTA;Good riddance!;;;;;;;;;;;;x;;;;
EVT_7261_NAME;Propaganda Campaign - Target Social Strata;;;;;;;;;;;;;x;;;;
EVT_7261_DESC;Social scientists in $CAPITAL$ working in our information campaigns have asserted that the best way to target our information campaign within our population is to segment them by economic strata and focus on one of them: either upper-class, middle-class, or lower-class.\n\nWe may also attempt a generalized campaign and target the entire population to potentially increase our reach, although this comes with risks of backfiring in certain strata.\n\nHow should we target our campaign?;;;;;;;;;;;;;x;;;;
EVT_7261_OPTA;Target the Upper Class.;;;;;;;;;;;;;x;;;;
EVT_7261_OPTB;Target the Middle Class.;;;;;;;;;;;;;x;;;;
EVT_7261_OPTC;Target the Lower Class.;;;;;;;;;;;;;x;;;;
EVT_7261_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7262_NAME;Propaganda Campaign - Target Government Employees;;;;;;;;;;;;;x;;;;
EVT_7262_DESC;As employees of the State, $COUNTRY_ADJ$ bureaucrats, academics, and military personnel are a captive audience for our information campaigns.\n\nWe could focous our efforts to target one of these specific groups, thereby significantly decreasing ideological dissent within them. Alternatively, we could broadly target them in order to extend the overall reach of our campaigns.\n\nOther than a possible research setback if we focus too much on academia, sociologists expect few negative effects from these focuses, if any.;;;;;;;;;;;;;x;;;;
EVT_7262_OPTA;Target the Bureaucrats.;;;;;;;;;;;;;x;;;;
EVT_7262_OPTB;Target the Academia and Researchers.;;;;;;;;;;;;;x;;;;
EVT_7262_OPTC;Target the Armed Forces.;;;;;;;;;;;;;x;;;;
EVT_7262_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7263_NAME;Propaganda Campaign - Target Academia;;;;;;;;;;;;;x;;;;
EVT_7263_DESC;$COUNTRY_ADJ$ academia is a prime target for our information campaigns, both to decrease conservative ideals within the sector and on the population at large through proper guidelines.\n\nWe could target educators directly with ideological goals, although this risks pushing out dissenters within academia.\n\nWe could target scientists and their research fields, at the risk of sidelining current projects for political reasons.\n\nWe could review the academic curriculum of our education system to include our desired political topics, although this could result in a temporary drop in education quality.\n\nOr we could adopt a softer stance, and avoid potential undesirable effects.;;;;;;;;;;;;;x;;;;
EVT_7263_OPTA;Target Educators. [All Academics with >7 militancy or consciousness resign];;;;;;;;;;;;;x;;;;
EVT_7263_OPTB;Target Researchers.;;;;;;;;;;;;;x;;;;
EVT_7263_OPTC;Target the Academic Curriculum.;;;;;;;;;;;;;x;;;;
EVT_7263_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7264_NAME;Propaganda Campaign - Target Armed Forces;;;;;;;;;;;;;x;;;;
EVT_7264_DESC;The Armed Forces of $COUNTRY$ are an ideal - and some say fundamental - target for our information campaigns, and we could further tailor our strategies to go after certain sections of our military.\n\nWe could target the Officer Corps with political education, although we may have to demote staunch dissenters and face some backlash from them.\n\nWe could target the enlisted soldiers, although similarly, we may have to discharge the most rebellious ones and it may affect our military readiness.\n\nWe could aim for both, at the cost of the aforementioned effects, or we could adopt a broad focus and a light touch to avoid the potential negative effects.;;;;;;;;;;;;;x;;;;
EVT_7264_OPTA;Target Officers. [All Officers with >7 militancy or consciousness are demoted];;;;;;;;;;;;;x;;;;
EVT_7264_OPTB;Target Soldiers. [All Soldiers with >7 militancy or consciousness are discharged];;;;;;;;;;;;;x;;;;
EVT_7264_OPTC;Target the Entire Military. [Both of the above];;;;;;;;;;;;;x;;;;
EVT_7264_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7265_NAME;Propaganda Campaign - Target Public Dissent;;;;;;;;;;;;;x;;;;
EVT_7265_DESC;Despite our best efforts, our information campaigns have been suffering from limited success. Leading sociologists in $CAPITAL$ have warned $COUNTRY_ADJ$ policymakers that high levels of ideological consciousness and political radicalization are to blame, and advise to refocus some of our efforts into lowering them.\n\nWe could focus our efforts against political consciousness or against militant dissent, at the cost of our main information efforts and likely backsliding.\n\nWe could aim for both at the same time, at the risk of hindering our ideological objectives in the short term, but increasing our communication success in the medium term.\n\nLastly, we could focus on our original campaigns and minimize their disruptions, but this would only net us minor reductions of miltancy and consciousness. Either way, it's not a straightforward choice.;;;;;;;;;;;;;x;;;;
EVT_7265_OPTA;Target Consciousness.;;;;;;;;;;;;;x;;;;
EVT_7265_OPTB;Target Militancy.;;;;;;;;;;;;;x;;;;
EVT_7265_OPTC;Target both.;;;;;;;;;;;;;x;;;;
EVT_7265_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7266_NAME;Propaganda Campaign - Target Foreign Affairs;;;;;;;;;;;;;x;;;;
EVT_7266_DESC;While our information campaign has been focused for internal $COUNTRY_ADJ$ consumption, several diplomats and statesmen from across the world have admired our efforts, even from nations who nominally would support conservatism.\n\nInternational Relations experts in $CAPITAL$ consider this a magnificent opportunity to spread our influence or, at the very least, further our diplomatic goals. We could shape the narrative to focus on $COUNTRY_ADJ$ prestigious achievements and feats, or insist in our good will and positive relations with our neighbors. Some even suggest we could use these tools to shape the narrative around... unfortunate past events.\n\nA small but determined group of sociologists, however, view this as an unimportant distraction from the true domestic objectives of our campaigns, and wish to refocus on internal matters.;;;;;;;;;;;;;x;;;;
EVT_7266_OPTA;Target International Prestige.;;;;;;;;;;;;;x;;;;
EVT_7266_OPTB;Target Diplomatic Relations.;;;;;;;;;;;;;x;;;;
EVT_7266_OPTC;Target National Infamy.;;;;;;;;;;;;;x;;;;
EVT_7266_OPTD;No preference.;;;;;;;;;;;;;x;;;;
EVT_7267_NAME;Propaganda Campaign - Target Political Coalitions;;;;;;;;;;;;;x;;;;
EVT_7267_DESC;The surge in conservative ideals have led to some in $CAPITAL$ to consider expanding our campaigns to target broader ideological coalitions, rather than just the Conservatives themselves.\n\nWe could target their closest allies: the Traditionalists, in exchange for some decrease in our main efforts. We could aim against the broader coalition, targeting the Nationalists as well, or even target the entire wing, including the Ultranationalists.\n\nAlternatively, we could focus in our own ideological lines, at the cost of reduced overall reach and greater political awareness due to these coalitions.;;;;;;;;;;;;;x;;;;
EVT_7267_OPTA;Target close coalition members.;;;;;;;;;;;;;x;;;;
